topology,propagation_rule,decision_block_steps,evaluation_threshold,seed,success,peak_goal_activation,useful_dwell_steps,switch_count
path,source_normalized,3,0.0005,2132,1,1.0301761410,96,2
path,source_normalized,3,0.0005,2133,1,1.2105771862,114,2
path,source_normalized,3,0.0005,2134,1,1.2132139226,117,1
path,source_normalized,3,0.0005,2135,1,1.1483752287,117,1
path,source_normalized,3,0.0005,2136,1,1.0772041993,114,2
path,source_normalized,3,0.0005,2137,1,1.1731802225,117,1
path,source_normalized,3,0.0005,2138,1,1.1480566081,96,2
path,source_normalized,3,0.0005,2139,1,1.1640482003,117,1
path,source_normalized,3,0.0005,2140,1,1.1245763557,117,1
path,source_normalized,3,0.0005,2141,1,1.0409798632,96,2
path,source_normalized,3,0.0005,2142,1,1.1018182096,117,1
path,source_normalized,3,0.0005,2143,1,1.0327977245,114,2
path,source_normalized,3,0.0005,2144,1,1.0402733714,114,2
path,source_normalized,3,0.0005,2145,1,1.1381295455,99,2
path,source_normalized,3,0.0005,2146,1,1.0284390027,114,2
path,source_normalized,3,0.0005,2147,1,1.1698357495,117,1
path,source_normalized,3,0.0005,2148,1,1.1254238823,114,2
path,source_normalized,3,0.0005,2149,1,1.1264467417,114,2
path,source_normalized,4,0.0005,2000,1,1.2011538176,112,2
path,source_normalized,4,0.0005,2001,1,1.0669079760,112,2
path,source_normalized,4,0.0005,2002,1,1.1055461151,116,1
path,source_normalized,4,0.0005,2003,1,1.3070079761,116,1
path,source_normalized,4,0.0005,2004,1,1.1785140946,112,2
path,source_normalized,4,0.0005,2005,1,1.0429108293,116,1
path,source_normalized,4,0.0005,2006,1,1.0725727233,116,1
path,source_normalized,4,0.0005,2007,1,1.2143731941,116,1
path,source_normalized,4,0.0005,2008,1,1.0981744116,116,1
path,source_normalized,4,0.0005,2009,1,1.2306591117,116,1
path,source_normalized,4,0.0005,2010,1,1.1889622563,116,1
path,source_normalized,4,0.0005,2011,1,1.2087249848,116,1
path,source_normalized,4,0.0005,2012,1,1.1004471671,88,2
path,source_normalized,4,0.0005,2013,1,1.0346335497,116,1
path,source_normalized,4,0.0005,2014,1,1.1506846008,116,1
path,source_normalized,4,0.0005,2015,1,1.1592678539,112,2
path,source_normalized,4,0.0005,2016,1,1.0187651284,88,2
path,source_normalized,4,0.0005,2017,1,1.1532435347,116,1
path,source_normalized,4,0.0005,2018,1,1.0444639165,116,1
path,source_normalized,4,0.0005,2019,1,1.1704345572,116,1
path,source_normalized,4,0.0005,2020,1,1.0466857086,116,1
path,source_normalized,4,0.0005,2021,1,1.1590643188,116,1
path,source_normalized,4,0.0005,2022,1,1.1351529393,116,1
path,source_normalized,4,0.0005,2023,1,1.2589409731,112,2
path,source_normalized,4,0.0005,2024,1,1.0788476045,92,2
path,source_normalized,4,0.0005,2025,1,1.1771428726,116,1
path,source_normalized,4,0.0005,2026,1,1.1193091728,88,2
path,source_normalized,4,0.0005,2027,1,1.1927068165,116,1
path,source_normalized,4,0.0005,2028,1,1.0799014828,116,1
path,source_normalized,4,0.0005,2029,1,1.0939726314,112,2
path,source_normalized,4,0.0005,2030,1,1.1560288432,116,1
path,source_normalized,4,0.0005,2031,1,1.0706035554,112,2
path,source_normalized,4,0.0005,2032,1,1.0990961425,92,2
path,source_normalized,4,0.0005,2033,1,1.2218612814,112,2
path,source_normalized,4,0.0005,2034,1,1.2384074199,116,1
path,source_normalized,4,0.0005,2035,1,1.1793850243,112,2
path,source_normalized,4,0.0005,2036,1,0.9715505846,112,2
path,source_normalized,4,0.0005,2037,1,1.2079594873,112,2
path,source_normalized,4,0.0005,2038,1,1.1687499504,112,2
path,source_normalized,4,0.0005,2039,1,1.0789495378,116,1
path,source_normalized,4,0.0005,2040,1,1.1695102147,116,1
path,source_normalized,4,0.0005,2041,1,1.2806506041,116,1
path,source_normalized,4,0.0005,2042,1,1.1187836786,116,1
path,source_normalized,4,0.0005,2043,1,1.1439274849,116,1
path,source_normalized,4,0.0005,2044,1,1.0887326556,112,2
path,source_normalized,4,0.0005,2045,1,1.0709062438,116,1
path,source_normalized,4,0.0005,2046,1,1.1388058447,92,2
path,source_normalized,4,0.0005,2047,1,1.1097207032,116,1
path,source_normalized,4,0.0005,2048,1,1.1115904293,92,2
path,source_normalized,4,0.0005,2049,1,1.0563714356,112,2
path,source_normalized,4,0.0005,2050,1,1.1754023389,116,1
path,source_normalized,4,0.0005,2051,1,1.2133142360,116,1
path,source_normalized,4,0.0005,2052,1,1.0311126988,116,1
path,source_normalized,4,0.0005,2053,1,1.2313516224,112,2
path,source_normalized,4,0.0005,2054,1,1.1229295388,116,1
path,source_normalized,4,0.0005,2055,1,1.2756550408,112,2
path,source_normalized,4,0.0005,2056,1,1.0924702719,116,1
path,source_normalized,4,0.0005,2057,1,1.0474418808,112,2
path,source_normalized,4,0.0005,2058,1,1.2602560972,116,1
path,source_normalized,4,0.0005,2059,1,1.1402526650,112,2
path,source_normalized,4,0.0005,2060,1,1.1861225959,116,1
path,source_normalized,4,0.0005,2061,1,1.0603407211,88,2
path,source_normalized,4,0.0005,2062,1,1.0863015460,112,2
path,source_normalized,4,0.0005,2063,1,0.9335510686,88,2
path,source_normalized,4,0.0005,2064,1,1.1128414499,116,1
path,source_normalized,4,0.0005,2065,1,1.0712592483,116,1
path,source_normalized,4,0.0005,2066,1,1.0546180973,112,2
path,source_normalized,4,0.0005,2067,1,1.1709691039,116,1
path,source_normalized,4,0.0005,2068,1,1.1537019351,116,1
path,source_normalized,4,0.0005,2069,1,1.1478704967,88,2
path,source_normalized,4,0.0005,2070,1,1.2160203089,116,1
path,source_normalized,4,0.0005,2071,1,1.2851787059,116,1
path,source_normalized,4,0.0005,2072,1,1.2083087392,112,2
path,source_normalized,4,0.0005,2073,1,1.0862418843,116,1
path,source_normalized,4,0.0005,2074,1,1.0877257035,116,1
path,source_normalized,4,0.0005,2075,1,1.0254782679,116,1
path,source_normalized,4,0.0005,2076,1,1.1020634565,116,1
path,source_normalized,4,0.0005,2077,1,1.2547422596,112,2
path,source_normalized,4,0.0005,2078,1,0.9868595765,116,1
path,source_normalized,4,0.0005,2079,1,1.1529916077,88,2
path,source_normalized,4,0.0005,2080,1,1.2190860403,112,2
path,source_normalized,4,0.0005,2081,1,1.1856634416,116,1
path,source_normalized,4,0.0005,2082,1,0.9826199671,112,2
path,source_normalized,4,0.0005,2083,1,1.1145574205,116,1
path,source_normalized,4,0.0005,2084,1,1.1563946471,116,1
path,source_normalized,4,0.0005,2085,1,1.2984210242,112,2
path,source_normalized,4,0.0005,2086,1,1.1365123482,112,2
path,source_normalized,4,0.0005,2087,1,1.1315721041,112,2
path,source_normalized,4,0.0005,2088,1,1.1711545957,112,2
path,source_normalized,4,0.0005,2089,1,1.0162502947,116,1
path,source_normalized,4,0.0005,2090,1,1.2357738913,116,1
path,source_normalized,4,0.0005,2091,1,1.0806679749,112,2
path,source_normalized,4,0.0005,2092,1,1.1376514781,116,1
path,source_normalized,4,0.0005,2093,1,1.1555112894,112,2
path,source_normalized,4,0.0005,2094,1,1.1236558666,116,1
path,source_normalized,4,0.0005,2095,1,1.1628696416,116,1
path,source_normalized,4,0.0005,2096,1,1.1629345209,116,1
path,source_normalized,4,0.0005,2097,1,1.2656185446,112,2
path,source_normalized,4,0.0005,2098,1,1.2490880903,112,2
path,source_normalized,4,0.0005,2099,1,1.1220110122,116,1
path,source_normalized,4,0.0005,2100,1,1.0816815901,112,2
path,source_normalized,4,0.0005,2101,1,1.1723209408,116,1
path,source_normalized,4,0.0005,2102,1,1.1290670973,96,2
path,source_normalized,4,0.0005,2103,1,1.0502139317,88,2
path,source_normalized,4,0.0005,2104,1,1.1336082330,96,2
path,source_normalized,4,0.0005,2105,1,1.2702815493,112,2
path,source_normalized,4,0.0005,2106,1,1.1937304713,112,2
path,source_normalized,4,0.0005,2107,1,1.1218828301,112,2
path,source_normalized,4,0.0005,2108,1,1.1477779994,116,1
path,source_normalized,4,0.0005,2109,1,1.1352566619,116,1
path,source_normalized,4,0.0005,2110,1,1.2299671154,112,2
path,source_normalized,4,0.0005,2111,1,1.1336207971,116,1
path,source_normalized,4,0.0005,2112,1,1.2166159708,112,2
path,source_normalized,4,0.0005,2113,1,1.1629744211,88,2
path,source_normalized,4,0.0005,2114,1,0.9211312005,88,2
path,source_normalized,4,0.0005,2115,1,1.1017698859,112,2
path,source_normalized,4,0.0005,2116,1,1.1520263122,112,2
path,source_normalized,4,0.0005,2117,1,1.1478650874,92,2
path,source_normalized,4,0.0005,2118,1,1.1899649882,116,1
path,source_normalized,4,0.0005,2119,1,1.1511346498,116,1
path,source_normalized,4,0.0005,2120,1,1.1298206892,112,2
path,source_normalized,4,0.0005,2121,1,0.9479691127,116,1
path,source_normalized,4,0.0005,2122,1,1.1874818877,116,1
path,source_normalized,4,0.0005,2123,1,1.1064392116,116,1
path,source_normalized,4,0.0005,2124,1,1.2993105962,116,1
path,source_normalized,4,0.0005,2125,1,1.2218838503,116,1
path,source_normalized,4,0.0005,2126,1,1.2128924428,92,2
path,source_normalized,4,0.0005,2127,1,1.1870802271,112,2
path,source_normalized,4,0.0005,2128,1,1.0857558063,88,2
path,source_normalized,4,0.0005,2129,1,1.1638263737,116,1
path,source_normalized,4,0.0005,2130,1,1.1292620272,116,1
path,source_normalized,4,0.0005,2131,1,1.1587662117,116,1
path,source_normalized,4,0.0005,2132,1,1.0090162161,88,2
path,source_normalized,4,0.0005,2133,1,1.2101689550,112,2
path,source_normalized,4,0.0005,2134,1,1.2120879573,116,1
path,source_normalized,4,0.0005,2135,1,1.1473316852,116,1
path,source_normalized,4,0.0005,2136,1,1.0747728625,112,2
path,source_normalized,4,0.0005,2137,1,1.1727332332,116,1
path,source_normalized,4,0.0005,2138,1,1.1281756124,88,2
path,source_normalized,4,0.0005,2139,1,1.1631665002,116,1
path,source_normalized,4,0.0005,2140,1,1.1241944164,116,1
path,source_normalized,4,0.0005,2141,1,1.0304415566,88,2
path,source_normalized,4,0.0005,2142,1,1.1007792452,116,1
path,source_normalized,4,0.0005,2143,1,1.0299145376,112,2
path,source_normalized,4,0.0005,2144,1,1.0394116727,112,2
path,source_normalized,4,0.0005,2145,1,1.1070669809,92,2
path,source_normalized,4,0.0005,2146,1,1.0252887595,112,2
path,source_normalized,4,0.0005,2147,1,1.1691860182,116,1
path,source_normalized,4,0.0005,2148,1,1.1224745844,112,2
path,source_normalized,4,0.0005,2149,1,1.1227819838,112,2
path,source_normalized,5,0.0005,2000,1,1.1959756757,110,2
path,source_normalized,5,0.0005,2001,1,1.0658041961,110,2
path,source_normalized,5,0.0005,2002,1,1.1044792047,115,1
path,source_normalized,5,0.0005,2003,1,1.3057357816,115,1
path,source_normalized,5,0.0005,2004,1,1.1768030195,110,2
path,source_normalized,5,0.0005,2005,1,1.0416688809,115,1
path,source_normalized,5,0.0005,2006,1,1.0725165975,115,1
path,source_normalized,5,0.0005,2007,1,1.2142981089,115,1
path,source_normalized,5,0.0005,2008,1,1.0977156760,115,1
path,source_normalized,5,0.0005,2009,1,1.2292418557,115,1
path,source_normalized,5,0.0005,2010,1,1.1884077863,115,1
path,source_normalized,5,0.0005,2011,1,1.2072805702,115,1
path,source_normalized,5,0.0005,2012,1,1.0530094561,80,2
path,source_normalized,5,0.0005,2013,1,1.0338842545,115,1
path,source_normalized,5,0.0005,2014,1,1.1501860126,115,1
path,source_normalized,5,0.0005,2015,1,1.1545622404,110,2
path,source_normalized,5,0.0005,2016,1,0.9871259870,80,2
path,source_normalized,5,0.0005,2017,1,1.1531814646,115,1
path,source_normalized,5,0.0005,2018,1,1.0431786404,115,1
path,source_normalized,5,0.0005,2019,1,1.1690090955,115,1
path,source_normalized,5,0.0005,2020,1,1.0466363651,115,1
path,source_normalized,5,0.0005,2021,1,1.1576554496,115,1
path,source_normalized,5,0.0005,2022,1,1.1351294503,115,1
path,source_normalized,5,0.0005,2023,1,1.2555065223,110,2
path,source_normalized,5,0.0005,2024,1,1.0420456477,85,2
path,source_normalized,5,0.0005,2025,1,1.1766238610,115,1
path,source_normalized,5,0.0005,2026,1,1.0882321453,80,2
path,source_normalized,5,0.0005,2027,1,1.1916333747,115,1
path,source_normalized,5,0.0005,2028,1,1.0788594961,115,1
path,source_normalized,5,0.0005,2029,1,1.0894705231,110,2
path,source_normalized,5,0.0005,2030,1,1.1560041093,115,1
path,source_normalized,5,0.0005,2031,1,1.0663173185,110,2
path,source_normalized,5,0.0005,2032,1,1.0943019644,85,2
path,source_normalized,5,0.0005,2033,1,1.2173791115,110,2
path,source_normalized,5,0.0005,2034,1,1.2379988646,115,1
path,source_normalized,5,0.0005,2035,1,1.1770201626,110,2
path,source_normalized,5,0.0005,2036,1,0.9681212482,110,2
path,source_normalized,5,0.0005,2037,1,1.2029005499,110,2
path,source_normalized,5,0.0005,2038,1,1.1659225699,110,2
path,source_normalized,5,0.0005,2039,1,1.0776674357,115,1
path,source_normalized,5,0.0005,2040,1,1.1689567487,115,1
path,source_normalized,5,0.0005,2041,1,1.2805631014,115,1
path,source_normalized,5,0.0005,2042,1,1.1176228288,115,1
path,source_normalized,5,0.0005,2043,1,1.1426181324,115,1
path,source_normalized,5,0.0005,2044,1,1.0876429757,110,2
path,source_normalized,5,0.0005,2045,1,1.0695714468,115,1
path,source_normalized,5,0.0005,2046,1,1.1228980264,85,2
path,source_normalized,5,0.0005,2047,1,1.1096592649,115,1
path,source_normalized,5,0.0005,2048,1,1.0847397368,85,2
path,source_normalized,5,0.0005,2049,1,1.0516745361,110,2
path,source_normalized,5,0.0005,2050,1,1.1748749678,115,1
path,source_normalized,5,0.0005,2051,1,1.2118825620,115,1
path,source_normalized,5,0.0005,2052,1,1.0306326732,115,1
path,source_normalized,5,0.0005,2053,1,1.2267273868,110,2
path,source_normalized,5,0.0005,2054,1,1.1224477843,115,1
path,source_normalized,5,0.0005,2055,1,1.2700084404,110,2
path,source_normalized,5,0.0005,2056,1,1.0919895150,115,1
path,source_normalized,5,0.0005,2057,1,1.0439147037,110,2
path,source_normalized,5,0.0005,2058,1,1.2601710091,115,1
path,source_normalized,5,0.0005,2059,1,1.1396418397,110,2
path,source_normalized,5,0.0005,2060,1,1.1847357265,115,1
path,source_normalized,5,0.0005,2061,1,1.0315012842,80,2
path,source_normalized,5,0.0005,2062,1,1.0824854465,110,2
path,source_normalized,5,0.0005,2063,1,0.8987188543,80,2
path,source_normalized,5,0.0005,2064,1,1.1115331488,115,1
path,source_normalized,5,0.0005,2065,1,1.0704381138,115,1
path,source_normalized,5,0.0005,2066,1,1.0510859341,110,2
path,source_normalized,5,0.0005,2067,1,1.1704536442,115,1
path,source_normalized,5,0.0005,2068,1,1.1525540222,115,1
path,source_normalized,5,0.0005,2069,1,1.1201425891,80,2
path,source_normalized,5,0.0005,2070,1,1.2148369784,115,1
path,source_normalized,5,0.0005,2071,1,1.2837036375,115,1
path,source_normalized,5,0.0005,2072,1,1.2032709418,110,2
path,source_normalized,5,0.0005,2073,1,1.0861853956,115,1
path,source_normalized,5,0.0005,2074,1,1.0866237898,115,1
path,source_normalized,5,0.0005,2075,1,1.0250260165,115,1
path,source_normalized,5,0.0005,2076,1,1.1007925305,115,1
path,source_normalized,5,0.0005,2077,1,1.2524986740,110,2
path,source_normalized,5,0.0005,2078,1,0.9856884888,115,1
path,source_normalized,5,0.0005,2079,1,1.1242467378,80,2
path,source_normalized,5,0.0005,2080,1,1.2158902495,110,2
path,source_normalized,5,0.0005,2081,1,1.1843632356,115,1
path,source_normalized,5,0.0005,2082,1,0.9786722642,110,2
path,source_normalized,5,0.0005,2083,1,1.1145363829,115,1
path,source_normalized,5,0.0005,2084,1,1.1563303220,115,1
path,source_normalized,5,0.0005,2085,1,1.2964394192,110,2
path,source_normalized,5,0.0005,2086,1,1.1322407676,110,2
path,source_normalized,5,0.0005,2087,1,1.1289570235,110,2
path,source_normalized,5,0.0005,2088,1,1.1692693511,110,2
path,source_normalized,5,0.0005,2089,1,1.0155555495,115,1
path,source_normalized,5,0.0005,2090,1,1.2342773963,115,1
path,source_normalized,5,0.0005,2091,1,1.0796579367,110,2
path,source_normalized,5,0.0005,2092,1,1.1362939910,115,1
path,source_normalized,5,0.0005,2093,1,1.1530640756,110,2
path,source_normalized,5,0.0005,2094,1,1.1223346281,115,1
path,source_normalized,5,0.0005,2095,1,1.1628056643,115,1
path,source_normalized,5,0.0005,2096,1,1.1616123496,115,1
path,source_normalized,5,0.0005,2097,1,1.2629482309,110,2
path,source_normalized,5,0.0005,2098,1,1.2439357488,110,2
path,source_normalized,5,0.0005,2099,1,1.1212201951,115,1
path,source_normalized,5,0.0005,2100,1,1.0773156816,110,2
path,source_normalized,5,0.0005,2101,1,1.1711667608,115,1
path,source_normalized,5,0.0005,2102,1,1.0978359511,85,2
path,source_normalized,5,0.0005,2103,1,1.0390629276,80,2
path,source_normalized,5,0.0005,2104,1,1.1273706444,85,2
path,source_normalized,5,0.0005,2105,1,1.2653128758,110,2
path,source_normalized,5,0.0005,2106,1,1.1922896840,110,2
path,source_normalized,5,0.0005,2107,1,1.1189231236,110,2
path,source_normalized,5,0.0005,2108,1,1.1468356507,115,1
path,source_normalized,5,0.0005,2109,1,1.1347524734,115,1
path,source_normalized,5,0.0005,2110,1,1.2259114815,110,2
path,source_normalized,5,0.0005,2111,1,1.1325926559,115,1
path,source_normalized,5,0.0005,2112,1,1.2112597121,110,2
path,source_normalized,5,0.0005,2113,1,1.1400332419,80,2
path,source_normalized,5,0.0005,2114,1,0.8871564262,80,2
path,source_normalized,5,0.0005,2115,1,1.0976199216,110,2
path,source_normalized,5,0.0005,2116,1,1.1492616184,110,2
path,source_normalized,5,0.0005,2117,1,1.1194150389,85,2
path,source_normalized,5,0.0005,2118,1,1.1885241258,115,1
path,source_normalized,5,0.0005,2119,1,1.1510690954,115,1
path,source_normalized,5,0.0005,2120,1,1.1251930906,110,2
path,source_normalized,5,0.0005,2121,1,0.9469166904,115,1
path,source_normalized,5,0.0005,2122,1,1.1870543537,115,1
path,source_normalized,5,0.0005,2123,1,1.1051625621,115,1
path,source_normalized,5,0.0005,2124,1,1.2983175992,115,1
path,source_normalized,5,0.0005,2125,1,1.2209667452,115,1
path,source_normalized,5,0.0005,2126,1,1.1839614465,85,2
path,source_normalized,5,0.0005,2127,1,1.1833990928,110,2
path,source_normalized,5,0.0005,2128,1,1.0410331187,80,2
path,source_normalized,5,0.0005,2129,1,1.1624716964,115,1
path,source_normalized,5,0.0005,2130,1,1.1291984156,115,1
path,source_normalized,5,0.0005,2131,1,1.1582047184,115,1
path,source_normalized,5,0.0005,2132,1,0.9826954287,80,2
path,source_normalized,5,0.0005,2133,1,1.2095397566,110,2
path,source_normalized,5,0.0005,2134,1,1.2106774582,115,1
path,source_normalized,5,0.0005,2135,1,1.1460056408,115,1
path,source_normalized,5,0.0005,2136,1,1.0718893277,110,2
path,source_normalized,5,0.0005,2137,1,1.1721646817,115,1
path,source_normalized,5,0.0005,2138,1,1.1050843995,80,2
path,source_normalized,5,0.0005,2139,1,1.1621096219,115,1
path,source_normalized,5,0.0005,2140,1,1.1237089082,115,1
path,source_normalized,5,0.0005,2141,1,1.0166342370,80,2
path,source_normalized,5,0.0005,2142,1,1.0995000537,115,1
path,source_normalized,5,0.0005,2143,1,1.0267163366,110,2
path,source_normalized,5,0.0005,2144,1,1.0382751644,110,2
path,source_normalized,5,0.0005,2145,1,1.0702548221,85,2
path,source_normalized,5,0.0005,2146,1,1.0214368754,110,2
path,source_normalized,5,0.0005,2147,1,1.1683756006,115,1
path,source_normalized,5,0.0005,2148,1,1.1190773214,110,2
path,source_normalized,5,0.0005,2149,1,1.1183447787,110,2
path,source_normalized,7,0.0005,2000,1,1.0901915470,85,2
path,source_normalized,7,0.0005,2001,1,1.0575182590,99,2
path,source_normalized,7,0.0005,2002,1,1.1019670627,113,1
path,source_normalized,7,0.0005,2003,1,1.3026273998,113,1
path,source_normalized,7,0.0005,2004,1,1.1671316878,99,2
path,source_normalized,7,0.0005,2005,1,1.0384833284,113,1
path,source_normalized,7,0.0005,2006,1,1.0722950383,113,1
path,source_normalized,7,0.0005,2007,1,1.2140036391,113,1
path,source_normalized,7,0.0005,2008,1,1.0966193034,113,1
path,source_normalized,7,0.0005,2009,1,1.2255823453,113,1
path,source_normalized,7,0.0005,2010,1,1.1869931267,113,1
path,source_normalized,7,0.0005,2011,1,1.2035618783,113,1
path,source_normalized,7,0.0005,2012,1,0.9908173145,71,2
path,source_normalized,7,0.0005,2013,1,1.0321104852,113,1
