decision_block_steps,evaluation_threshold,seed,success,peak_goal_activation,useful_dwell_steps,switch_count
40,0.02,1071,1,0.0675596909,0,1
40,0.02,1072,1,1.0520478986,80,1
40,0.02,1073,1,0.9783342127,80,1
40,0.02,1074,1,0.0298032848,0,1
40,0.02,1075,1,0.0989267359,0,1
40,0.02,1076,1,0.9711729817,80,1
40,0.02,1077,1,0.2172783623,0,1
40,0.02,1078,1,0.1907467784,0,1
40,0.02,1079,1,1.1253943289,80,1
40,0.02,1080,1,0.7470044991,40,2
40,0.02,1081,1,1.0276857046,80,1
40,0.02,1082,1,1.1043666171,80,1
40,0.02,1083,1,0.0368638168,0,1
40,0.02,1084,1,0.0665952145,0,1
40,0.02,1085,1,1.0666653612,80,1
40,0.02,1086,1,1.0626477170,80,1
40,0.02,1087,1,1.1698904547,80,1
40,0.02,1088,1,0.0263210067,0,1
40,0.02,1089,1,0.9727238740,40,2
40,0.02,1090,1,0.2357157866,0,1
40,0.02,1091,1,1.1227091470,80,1
40,0.02,1092,1,0.4483504808,0,1
40,0.02,1093,1,0.0351435773,0,1
40,0.02,1094,1,1.0286251163,80,1
40,0.02,1095,1,0.4472436867,0,1
40,0.02,1096,1,1.0686922622,80,1
40,0.02,1097,1,0.0327251295,0,1
40,0.02,1098,1,0.4392401652,0,1
40,0.02,1099,1,0.4430117586,0,1
40,0.02,1100,1,0.6733469816,40,2
40,0.02,1101,1,1.1848431316,80,1
40,0.02,1102,1,0.4033624752,0,1
40,0.02,1103,1,0.1497687299,0,1
40,0.02,1104,1,0.0629379815,0,1
40,0.02,1105,1,0.9354670769,80,1
40,0.02,1106,1,1.0752206475,80,1
40,0.02,1107,1,1.0874226887,80,1
40,0.02,1108,1,0.4399343749,0,1
40,0.02,1109,1,0.1640423082,0,1
40,0.02,1110,1,1.0448512516,80,1
40,0.02,1111,1,1.0629586014,80,1
40,0.02,1112,1,1.0402629686,80,1
40,0.02,1113,1,1.2028632249,80,1
40,0.02,1114,1,1.0692031677,80,1
40,0.02,1115,1,0.2064545701,0,1
40,0.02,1116,1,1.0173692414,80,1
40,0.02,1117,1,0.9632235983,80,1
40,0.02,1118,1,1.1044823669,80,1
40,0.02,1119,1,1.2343797935,80,1
40,0.02,1120,1,0.9312339970,80,1
40,0.02,1121,1,0.7193007171,40,2
40,0.02,1122,1,1.0623144036,80,1
40,0.02,1123,1,0.0429665660,0,1
40,0.02,1124,1,0.9267783837,80,1
40,0.02,1125,1,1.1206213576,80,1
40,0.02,1126,1,0.9992800762,80,1
40,0.02,1127,1,0.7449978138,40,2
40,0.02,1128,1,0.9965648434,80,1
40,0.02,1129,1,0.9489512594,80,1
40,0.02,1130,1,0.2273082194,0,1
40,0.02,1131,1,0.6880501535,40,2
40,0.02,1132,1,1.1510029125,80,1
40,0.02,1133,1,0.0816574345,0,1
40,0.02,1134,1,0.9534089633,80,1
40,0.02,1135,1,0.9451164542,80,1
40,0.02,1136,1,1.0927011466,80,1
40,0.02,1137,1,0.9803621891,80,1
40,0.02,1138,1,1.1693601978,80,1
40,0.02,1139,1,0.0686278731,0,1
40,0.02,1140,1,0.0554187624,0,1
40,0.02,1141,1,1.0008508755,80,1
40,0.02,1142,1,1.0269605058,80,1
40,0.02,1143,1,1.0658521270,80,1
40,0.02,1144,1,1.0048545266,80,1
40,0.02,1145,1,0.7232743616,40,2
40,0.02,1146,1,0.9941366260,80,1
40,0.02,1147,1,0.0687964547,0,1
40,0.02,1148,1,0.0610197701,0,1
40,0.02,1149,1,1.1447317887,80,1
40,0.02,1150,1,1.0738880759,80,1
40,0.02,1151,1,1.0947443685,80,1
40,0.02,1152,1,1.0361248635,80,1
40,0.02,1153,1,1.0049221557,40,2
40,0.02,1154,1,0.9262947428,80,1
40,0.02,1155,1,0.0398411770,0,1
40,0.02,1156,1,1.0242154373,80,1
40,0.02,1157,1,0.7597496054,40,2
40,0.02,1158,1,0.9190352761,80,1
40,0.02,1159,1,0.1756246990,0,1
40,0.02,1160,1,0.1393543445,0,1
40,0.02,1161,1,0.0200270657,0,1
40,0.02,1162,1,0.9188519093,80,1
40,0.02,1163,1,1.0925387711,80,1
40,0.02,1164,1,1.1827880166,80,1
40,0.02,1165,1,0.4452093269,0,1
40,0.02,1166,1,0.9043922160,40,2
40,0.02,1167,1,1.1123666551,80,1
40,0.02,1168,1,0.9995606904,80,1
40,0.02,1169,1,0.9766741752,80,1
40,0.02,1170,1,1.1202035493,80,1
40,0.02,1171,1,1.0381708432,80,1
40,0.02,1172,1,1.1124630642,80,1
40,0.02,1173,1,0.0873490451,0,1
40,0.02,1174,1,0.6943944371,40,2
40,0.02,1175,1,1.0649400510,80,1
40,0.02,1176,1,1.0288635603,80,1
40,0.02,1177,1,1.0681986877,80,1
40,0.02,1178,1,0.9667238471,80,1
40,0.02,1179,1,0.5983103393,40,2
40,0.02,1180,1,0.9937111160,80,1
40,0.02,1181,1,0.1119194271,0,1
40,0.02,1182,1,0.4498886397,0,1
40,0.02,1183,1,0.0347561365,0,1
40,0.02,1184,1,0.4536079005,0,1
40,0.02,1185,1,0.1977248067,0,1
40,0.02,1186,1,0.4405189323,0,1
40,0.02,1187,1,0.6651430348,40,2
40,0.02,1188,1,0.8392481319,40,2
40,0.02,1189,1,0.8749664974,40,2
40,0.02,1190,1,1.0790363898,80,1
40,0.02,1191,1,0.9862095608,80,1
40,0.02,1192,1,0.1334689371,0,1
40,0.02,1193,1,0.4398553704,0,1
40,0.02,1194,1,0.9721735790,80,1
40,0.02,1195,1,0.4600517506,0,1
40,0.02,1196,1,1.1041449113,80,1
40,0.02,1197,1,0.9282727146,80,1
40,0.02,1198,1,1.0924214266,80,1
40,0.02,1199,1,0.9154363100,80,1
60,0.02,1000,1,0.0453955285,0,1
60,0.02,1001,1,0.8887064642,60,1
60,0.02,1002,1,0.3908240302,0,1
60,0.02,1003,1,0.9698483629,60,1
60,0.02,1004,1,1.1258207527,60,1
60,0.02,1005,1,0.1432508785,0,1
60,0.02,1006,1,0.8573457348,60,1
60,0.02,1007,1,0.8760125753,60,1
60,0.02,1008,1,0.6398014330,0,1
60,0.02,1009,1,0.9156986755,60,1
60,0.02,1010,1,0.9759357304,60,1
60,0.02,1011,1,0.5956397074,0,1
60,0.02,1012,1,0.5910547489,0,1
60,0.02,1013,1,1.0659872780,60,1
60,0.02,1014,1,0.8436497150,60,1
60,0.02,1015,1,0.0524711396,0,1
60,0.02,1016,1,0.2523367343,0,1
60,0.02,1017,1,0.2618170093,0,1
60,0.02,1018,1,0.0980344352,0,1
60,0.02,1019,1,0.2479639483,0,1
60,0.02,1020,1,1.0097830163,60,1
60,0.02,1021,1,0.8689050292,60,1
60,0.02,1022,1,1.1553298934,60,1
60,0.02,1023,1,1.1090932216,60,1
60,0.02,1024,1,0.8415702633,60,1
60,0.02,1025,1,1.0571196999,60,1
60,0.02,1026,1,1.0171396808,60,1
60,0.02,1027,1,0.0879045105,0,1
60,0.02,1028,1,0.0233882167,0,1
60,0.02,1029,1,0.2951513701,0,1
60,0.02,1030,1,0.6412821225,0,1
60,0.02,1031,1,0.0942303122,0,1
60,0.02,1032,1,1.0791850912,60,1
60,0.02,1033,0,0.0007185326,0,1
60,0.02,1034,1,0.2497535565,0,1
60,0.02,1035,1,0.3784299983,0,1
60,0.02,1036,1,0.9572189841,60,1
60,0.02,1037,1,0.3285844846,0,1
60,0.02,1038,1,0.1254217503,0,1
60,0.02,1039,1,0.9091503596,60,1
60,0.02,1040,1,0.2525799477,0,1
60,0.02,1041,1,0.9254144112,60,1
60,0.02,1042,1,1.1235447751,60,1
60,0.02,1043,1,0.8034022410,60,1
60,0.02,1044,1,0.8183777115,60,1
60,0.02,1045,1,0.8398947587,60,1
60,0.02,1046,1,0.0288260133,0,1
60,0.02,1047,1,0.9707356043,60,1
60,0.02,1048,1,1.0894065628,60,1
60,0.02,1049,1,0.9915829557,60,1
60,0.02,1050,1,1.0263814070,60,1
60,0.02,1051,1,1.0750981376,60,1
60,0.02,1052,0,0.0000000000,0,1
60,0.02,1053,1,0.8614614777,60,1
60,0.02,1054,1,0.5984177662,0,1
60,0.02,1055,1,0.3061754398,0,1
60,0.02,1056,1,1.1779812606,60,1
60,0.02,1057,1,0.1526022250,0,1
60,0.02,1058,1,0.0117038396,0,1
60,0.02,1059,1,0.3212012691,0,1
60,0.02,1060,1,0.6072143326,0,1
60,0.02,1061,1,0.8396855597,60,1
60,0.02,1062,0,0.0000000000,0,1
60,0.02,1063,1,0.0672418367,0,1
60,0.02,1064,1,0.8430699983,60,1
60,0.02,1065,1,0.7993392209,60,1
60,0.02,1066,1,0.3139822249,0,1
60,0.02,1067,1,1.0149109845,60,1
60,0.02,1068,1,0.9289564253,60,1
60,0.02,1069,1,1.0528223275,60,1
60,0.02,1070,1,1.0162536138,60,1
60,0.02,1071,1,0.0991962409,0,1
60,0.02,1072,1,1.0124195909,60,1
60,0.02,1073,1,0.8958397929,60,1
60,0.02,1074,1,0.0742648775,0,1
60,0.02,1075,1,0.1648760574,0,1
60,0.02,1076,1,0.8741860354,60,1
60,0.02,1077,1,0.2913563301,0,1
60,0.02,1078,1,0.3249721573,0,1
60,0.02,1079,1,1.0711935237,60,1
60,0.02,1080,1,0.0109531109,0,1
60,0.02,1081,1,0.9292901189,60,1
60,0.02,1082,1,0.9753191152,60,1
60,0.02,1083,1,0.0871824972,0,1
60,0.02,1084,1,0.1008192012,0,1
60,0.02,1085,1,0.9883396911,60,1
60,0.02,1086,1,0.9762903309,60,1
60,0.02,1087,1,1.0631848236,60,1
60,0.02,1088,1,0.0582402295,0,1
60,0.02,1089,1,0.0119101439,0,1
60,0.02,1090,1,0.3110546774,0,1
60,0.02,1091,1,1.0255668176,60,1
60,0.02,1092,1,0.5992579859,0,1
60,0.02,1093,1,0.0853266787,0,1
60,0.02,1094,1,0.9037686368,60,1
60,0.02,1095,1,0.5933231923,0,1
60,0.02,1096,1,0.9627860604,60,1
60,0.02,1097,1,0.0885687557,0,1
60,0.02,1098,1,0.5792600466,0,1
60,0.02,1099,1,0.5837788695,0,1
60,0.02,1100,1,0.0187612460,0,1
60,0.02,1101,1,1.1071827195,60,1
60,0.02,1102,1,0.5813381691,0,1
60,0.02,1103,1,0.2437210784,0,1
60,0.02,1104,1,0.1035722003,0,1
60,0.02,1105,1,0.8538909794,60,1
60,0.02,1106,1,1.0260395496,60,1
60,0.02,1107,1,1.0281314446,60,1
60,0.02,1108,1,0.5878417251,0,1
60,0.02,1109,1,0.2662889094,0,1
60,0.02,1110,1,0.9466025912,60,1
60,0.02,1111,1,0.9555873532,60,1
60,0.02,1112,1,0.9189468518,60,1
60,0.02,1113,1,1.1791414923,60,1
60,0.02,1114,1,1.0144640961,60,1
60,0.02,1115,1,0.2740257447,0,1
60,0.02,1116,1,0.9324825000,60,1
60,0.02,1117,1,0.8773594473,60,1
60,0.02,1118,1,0.9688742529,60,1
60,0.02,1119,1,1.2097147884,60,1
60,0.02,1120,1,0.8244658973,60,1
60,0.02,1121,1,0.0219250183,0,1
60,0.02,1122,1,0.9380650192,60,1
60,0.02,1123,1,0.1071600652,0,1
60,0.02,1124,1,0.8207587687,60,1
60,0.02,1125,1,1.0072250725,60,1
60,0.02,1126,1,0.8827162707,60,1
60,0.02,1127,1,0.0217474568,0,1
60,0.02,1128,1,0.8749795107,60,1
60,0.02,1129,1,0.8313052156,60,1
60,0.02,1130,1,0.3501052757,0,1
60,0.02,1131,1,0.0285870515,0,1
60,0.02,1132,1,1.0939150177,60,1
60,0.02,1133,1,0.1496140958,0,1
60,0.02,1134,1,0.8571801258,60,1
60,0.02,1135,1,0.8187020186,60,1
60,0.02,1136,1,0.9775370511,60,1
60,0.02,1137,1,0.8432380491,60,1
60,0.02,1138,1,1.1326412152,60,1
60,0.02,1139,1,0.1146029717,0,1
60,0.02,1140,1,0.0940988164,0,1
60,0.02,1141,1,0.8952306584,60,1
60,0.02,1142,1,0.8887719134,60,1
60,0.02,1143,1,0.9196269802,60,1
60,0.02,1144,1,0.8617943805,60,1
60,0.02,1145,1,0.0140611667,0,1
60,0.02,1146,1,0.8632359680,60,1
60,0.02,1147,1,0.1219676452,0,1
60,0.02,1148,1,0.0885238156,0,1
60,0.02,1149,1,1.1086259317,60,1
60,0.02,1150,1,0.9347384329,60,1
60,0.02,1151,1,0.9754906999,60,1
60,0.02,1152,1,0.8998288444,60,1
60,0.02,1153,1,0.0421229651,0,1
60,0.02,1154,1,0.8151328092,60,1
60,0.02,1155,1,0.0929427678,0,1
60,0.02,1156,1,0.9563228990,60,1
60,0.02,1157,0,0.0000000000,0,1
60,0.02,1158,1,0.8285851112,60,1
60,0.02,1159,1,0.2335214224,0,1
60,0.02,1160,1,0.2302977660,0,1
60,0.02,1161,1,0.0433036552,0,1
60,0.02,1162,1,0.8355145828,60,1
60,0.02,1163,1,0.9649954570,60,1
60,0.02,1164,1,1.0783949288,60,1
60,0.02,1165,1,0.5907506198,0,1
60,0.02,1166,0,0.0000000000,0,1
60,0.02,1167,1,1.0698329200,60,1
60,0.02,1168,1,0.8946226936,60,1
60,0.02,1169,1,0.8892396377,60,1
60,0.02,1170,1,1.0750058825,60,1
60,0.02,1171,1,0.9678545215,60,1
60,0.02,1172,1,1.0404384538,60,1
60,0.02,1173,1,0.1368559703,0,1
60,0.02,1174,1,0.0202733425,0,1
60,0.02,1175,1,0.9503082494,60,1
60,0.02,1176,1,0.9858375387,60,1
60,0.02,1177,1,0.9880570427,60,1
60,0.02,1178,1,0.8646850882,60,1
60,0.02,1179,0,0.0000000000,0,1
60,0.02,1180,1,0.8663794787,60,1
60,0.02,1181,1,0.2075777732,0,1
60,0.02,1182,1,0.6008103508,0,1
60,0.02,1183,1,0.0665138234,0,1
60,0.02,1184,1,0.6157975517,0,1
60,0.02,1185,1,0.2659716083,0,1
60,0.02,1186,1,0.5880942606,0,1
60,0.02,1187,0,0.0000000000,0,1
60,0.02,1188,0,0.0000000000,0,1
60,0.02,1189,1,0.0161848806,0,1
60,0.02,1190,1,1.0037166165,60,1
60,0.02,1191,1,0.8703775117,60,1
60,0.02,1192,1,0.2207406153,0,1
60,0.02,1193,1,0.5819999295,0,1
60,0.02,1194,1,0.8512662457,60,1
60,0.02,1195,1,0.6151146346,0,1
60,0.02,1196,1,0.9965595018,60,1
60,0.02,1197,1,0.8287240695,60,1
60,0.02,1198,1,1.0634746606,60,1
60,0.02,1199,1,0.8358577343,60,1
1,0.04,1000,1,1.0902235110,105,22
1,0.04,1001,1,0.9704504967,105,22
1,0.04,1002,1,1.1205091728,110,14
1,0.04,1003,1,1.0905410295,105,22
1,0.04,1004,1,1.2026323955,106,20
1,0.04,1005,1,1.1695458829,106,20
1,0.04,1006,1,1.0504262267,107,19
1,0.04,1007,1,1.1009828177,108,17
1,0.04,1008,1,1.1887425206,111,13
1,0.04,1009,1,0.3835142446,7,21
1,0.04,1010,1,1.1641848307,106,20
1,0.04,1011,1,0.9683664540,89,14
1,0.04,1012,1,0.7901014127,53,20
1,0.04,1013,1,1.0906299952,104,23
1,0.04,1014,1,1.0436036772,107,19
1,0.04,1015,1,1.1776066768,107,19
1,0.04,1016,1,1.1177834941,110,14
1,0.04,1017,1,0.3608423542,23,23
1,0.04,1018,1,1.1846866523,106,20
1,0.04,1019,1,0.8328220407,43,19
1,0.04,1020,1,1.1850020188,105,22
1,0.04,1021,1,1.0465947267,107,19
1,0.04,1022,1,1.2438201956,107,19
1,0.04,1023,1,1.1517375984,109,16
1,0.04,1024,1,1.0205601312,104,23
1,0.04,1025,1,1.0961608312,108,17
1,0.04,1026,1,0.9942576190,63,23
1,0.04,1027,1,0.1650996663,7,22
1,0.04,1028,1,1.1090478486,103,25
1,0.04,1029,1,1.1374800389,108,17
1,0.04,1030,1,0.9990694725,83,13
1,0.04,1031,1,0.1810141288,8,25
1,0.04,1032,1,1.1666554395,105,22
1,0.04,1033,1,0.9802951019,107,19
1,0.04,1034,1,0.5702510069,27,16
1,0.04,1035,1,1.1608834276,109,16
1,0.04,1036,1,1.1830919304,106,20
1,0.04,1037,1,0.1477213327,6,18
1,0.04,1038,1,0.9200564589,61,26
1,0.04,1039,1,0.6115875671,33,25
1,0.04,1040,1,1.1620650245,107,19
1,0.04,1041,1,1.0109680190,92,29
1,0.04,1042,1,0.1816515681,7,21
1,0.04,1043,1,0.9899799342,104,23
1,0.04,1044,1,1.0390562899,106,20
1,0.04,1045,1,1.0802876928,106,20
1,0.04,1046,1,0.3641578175,7,21
1,0.04,1047,1,0.0764722453,9,26
1,0.04,1048,1,1.1242437952,109,16
1,0.04,1049,1,0.4081741197,23,20
1,0.04,1050,1,1.1703568655,105,22
1,0.04,1051,1,1.1304528120,109,16
1,0.04,1052,1,1.0770605409,109,16
1,0.04,1053,1,1.0631972683,109,16
1,0.04,1054,1,0.3305449717,6,17
1,0.04,1055,1,1.1209940601,88,19
1,0.04,1056,1,1.2445805590,109,16
1,0.04,1057,1,1.0619811547,104,23
1,0.04,1058,1,0.9819265593,75,20
1,0.04,1059,1,1.0039239821,71,22
1,0.04,1060,1,1.1014259671,111,13
1,0.04,1061,1,0.2772251836,8,23
1,0.04,1062,1,1.0722645619,85,19
1,0.04,1063,1,1.2435646684,110,14
1,0.04,1064,1,1.0819333370,106,20
1,0.04,1065,1,0.3057196107,6,18
1,0.04,1066,1,0.5408937262,6,18
1,0.04,1067,1,1.2393189534,103,25
1,0.04,1068,1,0.3061550902,5,15
1,0.04,1069,1,0.1691338772,8,24
1,0.04,1070,1,1.0476354209,107,19
1,0.04,1071,1,1.2800170967,106,20
1,0.04,1072,1,1.0578270242,105,22
1,0.04,1073,1,0.9768682503,81,17
1,0.04,1074,1,0.9281273806,77,26
1,0.04,1075,1,1.0620005063,79,26
1,0.04,1076,1,1.0397445053,107,19
1,0.04,1077,1,1.0217022202,109,16
1,0.04,1078,1,1.1828630171,102,26
1,0.04,1079,1,1.1432012718,107,19
1,0.04,1080,1,0.0772600740,10,29
1,0.04,1081,1,0.7984745703,51,22
1,0.04,1082,1,0.9105886801,60,25
1,0.04,1083,1,1.2128008605,107,19
1,0.04,1084,1,1.0783952160,101,28
1,0.04,1085,1,0.5714603139,25,19
1,0.04,1086,1,1.1166824106,104,23
1,0.04,1087,1,1.2347934605,102,26
1,0.04,1088,1,1.0424917216,99,31
1,0.04,1089,1,1.1291080530,107,19
1,0.04,1090,1,0.0857571233,7,21
1,0.04,1091,1,0.1004455253,8,24
1,0.04,1092,1,0.9657782113,79,19
1,0.04,1093,1,1.0966837027,75,17
1,0.04,1094,1,1.1062973803,103,25
1,0.04,1095,1,1.0942571905,109,16
1,0.04,1096,1,1.1655494575,108,17
1,0.04,1097,1,0.9275282781,83,17
1,0.04,1098,1,0.4190277620,17,19
1,0.04,1099,1,0.9611313082,73,16
1,0.04,1100,1,0.9267853579,79,19
1,0.04,1101,1,1.2379990241,107,19
1,0.04,1102,1,0.9905257153,108,17
1,0.04,1103,1,1.1054784167,104,23
1,0.04,1104,1,1.2247135827,109,16
1,0.04,1105,1,0.1666965576,7,21
1,0.04,1106,1,1.0394326814,79,17
1,0.04,1107,1,0.5122570244,23,20
1,0.04,1108,1,1.0854822506,82,17
1,0.04,1109,1,0.0968255273,10,30
1,0.04,1110,1,1.1187793687,107,19
1,0.04,1111,1,1.1627104569,108,17
1,0.04,1112,1,0.0883141915,10,29
1,0.04,1113,1,1.1939543884,107,19
1,0.04,1114,1,1.0929570689,107,19
1,0.04,1115,1,1.0348905247,107,19
1,0.04,1116,1,1.0871175482,105,22
1,0.04,1117,1,1.0303828282,109,16
1,0.04,1118,1,0.3049735195,6,19
1,0.04,1119,1,1.2306295566,106,20
1,0.04,1120,1,1.0138211500,105,22
1,0.04,1121,1,1.0641876893,106,20
1,0.04,1122,1,0.3777216539,22,26
1,0.04,1123,1,1.1792901200,108,17
1,0.04,1124,1,0.8576468571,75,28
1,0.04,1125,1,0.7160241553,36,23
1,0.04,1126,1,1.0717037528,103,25
1,0.04,1127,1,0.2319103981,13,17
1,0.04,1128,1,1.0170596106,85,17
1,0.04,1129,1,1.0187875489,101,28
1,0.04,1130,1,0.3157004805,7,21
1,0.04,1131,1,0.0951213665,8,25
1,0.04,1132,1,0.2381078132,6,19
1,0.04,1133,1,1.0922665180,102,26
1,0.04,1134,1,0.9620109763,76,19
1,0.04,1135,1,0.8789728992,77,28
1,0.04,1136,1,1.1757680643,104,23
1,0.04,1137,1,0.3399168312,7,21
1,0.04,1138,1,1.1898624469,111,13
1,0.04,1139,1,1.0303693692,105,22
1,0.04,1140,1,1.0977056388,106,20
1,0.04,1141,1,0.9380584382,52,17
1,0.04,1142,1,1.0524460132,79,17
1,0.04,1143,1,1.1780187721,106,20
1,0.04,1144,1,1.0266078727,89,20
1,0.04,1145,1,1.0994032369,104,23
1,0.04,1146,1,1.0887884338,104,23
1,0.04,1147,1,1.0352446954,107,19
1,0.04,1148,1,1.1089299459,101,28
1,0.04,1149,1,1.0247800748,76,14
1,0.04,1150,1,1.1961288971,106,20
1,0.04,1151,1,1.1695991389,94,17
1,0.04,1152,1,0.2954174516,21,22
1,0.04,1153,1,1.2439689173,109,16
1,0.04,1154,1,0.9826513438,100,29
1,0.04,1155,1,1.1803605609,103,25
1,0.04,1156,1,1.0732152745,106,20
1,0.04,1157,1,0.9600601350,75,23
1,0.04,1158,1,0.9630458188,102,26
1,0.04,1159,1,0.8859112329,28,16
1,0.04,1160,1,1.0545037439,106,20
1,0.04,1161,1,1.0337619009,104,23
1,0.04,1162,1,0.9618189279,100,29
1,0.04,1163,1,1.0436491527,79,22
1,0.04,1164,1,0.7358896653,32,19
1,0.04,1165,1,1.0289066610,110,14
1,0.04,1166,1,1.1708552844,103,25
1,0.04,1167,1,1.1235441838,105,22
1,0.04,1168,1,1.0609156357,100,16
1,0.04,1169,1,0.0773602256,10,29
1,0.04,1170,1,1.1220582175,94,19
1,0.04,1171,1,1.0499899794,94,19
1,0.04,1172,1,0.1618861314,6,18
1,0.04,1173,1,1.0656753548,107,19
1,0.04,1174,1,0.5691903526,38,25
1,0.04,1175,1,0.7660148142,6,19
1,0.04,1176,1,1.0513443543,108,17
1,0.04,1177,1,1.0974201211,100,29
1,0.04,1178,1,0.0831959640,10,29
1,0.04,1179,1,0.9673653176,98,32
1,0.04,1180,1,0.7788953697,47,23
1,0.04,1181,1,1.1260534663,108,17
1,0.04,1182,1,0.6288841234,7,20
1,0.04,1183,1,1.0077036640,84,22
1,0.04,1184,1,0.0817854525,7,19
1,0.04,1185,1,0.9535280389,75,17
1,0.04,1186,1,0.7904549221,37,19
1,0.04,1187,1,1.0898663671,106,20
1,0.04,1188,1,1.1232641701,99,31
1,0.04,1189,1,1.1094123062,110,14
1,0.04,1190,1,0.8560927065,46,19
1,0.04,1191,1,0.1125792655,8,24
1,0.04,1192,1,1.0594369720,108,17
1,0.04,1193,1,0.1219834141,7,22
1,0.04,1194,1,0.7181695463,52,25
1,0.04,1195,1,1.1478627040,111,13
1,0.04,1196,1,1.1852375709,106,20
1,0.04,1197,1,0.3709036059,29,28
1,0.04,1198,1,1.0775860774,93,20
1,0.04,1199,1,0.5849483979,40,20
2,0.04,1000,1,1.0947880448,106,10
2,0.04,1001,1,0.9746284389,106,10
2,0.04,1002,1,1.0477010461,82,8
2,0.04,1003,1,0.9514645880,68,13
2,0.04,1004,1,0.1932248816,8,13
2,0.04,1005,1,1.1630904879,104,11
2,0.04,1006,1,0.1899549665,8,12
2,0.04,1007,1,1.1028946099,108,8
2,0.04,1008,1,1.0658306187,82,7
2,0.04,1009,1,0.4061107946,8,12
2,0.04,1010,1,1.1719794951,108,8
2,0.04,1011,1,0.9416464995,82,8
2,0.04,1012,1,0.6353594269,38,11
2,0.04,1013,1,1.0911410525,104,11
2,0.04,1014,1,1.0398414829,106,10
2,0.04,1015,1,1.1755496615,106,10
2,0.04,1016,1,1.1023276385,100,8
2,0.04,1017,1,1.1397167706,104,11
2,0.04,1018,1,1.1793524281,104,11
2,0.04,1019,1,0.7800873381,38,10
2,0.04,1020,1,1.1875905631,106,10
2,0.04,1021,1,1.0430548003,106,10
2,0.04,1022,1,1.2420083424,106,10
2,0.04,1023,1,1.1552186733,110,7
2,0.04,1024,1,1.0223768109,104,11
2,0.04,1025,1,1.0966247961,108,8
2,0.04,1026,1,1.0222303019,66,11
2,0.04,1027,1,0.1809353367,8,13
2,0.04,1028,1,1.1062476819,102,13
2,0.04,1029,1,1.1387764672,108,8
2,0.04,1030,1,0.9948960130,82,7
2,0.04,1031,1,1.0864580354,104,11
2,0.04,1032,1,1.1708730580,106,10
2,0.04,1033,1,0.9793996634,106,10
2,0.04,1034,1,0.2846964132,8,10
2,0.04,1035,1,1.1645878358,110,7
2,0.04,1036,1,1.1786137088,104,11
2,0.04,1037,1,0.1537769362,6,9
2,0.04,1038,1,1.1116055520,104,11
2,0.04,1039,1,0.8980005325,80,13
2,0.04,1040,1,1.1693394404,110,7
2,0.04,1041,1,1.0507725679,100,14
2,0.04,1042,1,1.1398783865,108,8
2,0.04,1043,1,0.9923024720,104,11
2,0.04,1044,1,0.7889905655,54,11
2,0.04,1045,1,1.0889741938,108,8
2,0.04,1046,1,1.1817971616,110,7
2,0.04,1047,1,0.1199472144,10,14
2,0.04,1048,1,1.1260197669,110,7
2,0.04,1049,1,1.0785142585,108,8
2,0.04,1050,1,1.1730987622,106,10
2,0.04,1051,1,1.1325767277,110,7
2,0.04,1052,1,1.0808098039,110,7
2,0.04,1053,1,0.4491337854,24,10
2,0.04,1054,1,0.2968442894,6,9
2,0.04,1055,1,1.1067374882,84,10
2,0.04,1056,1,1.2487308418,110,7
2,0.04,1057,1,1.0624162544,104,11
2,0.04,1058,1,0.9626721223,72,11
2,0.04,1059,1,1.1814308009,106,10
2,0.04,1060,1,1.0643935338,92,7
2,0.04,1061,1,1.1028076918,106,10
2,0.04,1062,1,1.0578120708,82,10
2,0.04,1063,1,1.2011889970,90,8
2,0.04,1064,1,1.0781080697,104,11
2,0.04,1065,1,0.2651147105,6,9
2,0.04,1066,1,1.0705718891,110,7
2,0.04,1067,1,1.2337646957,102,13
2,0.04,1068,1,1.0798320626,110,7
2,0.04,1069,1,1.0983329300,108,8
2,0.04,1070,1,1.0346761926,88,10
2,0.04,1071,1,1.2889692304,108,8
2,0.04,1072,1,1.0613689867,106,10
2,0.04,1073,1,0.9846396483,82,8
2,0.04,1074,1,1.0325816460,104,11
2,0.04,1075,1,1.1757694526,104,11
2,0.04,1076,1,1.0363013122,106,10
2,0.04,1077,1,0.9249264937,72,10
2,0.04,1078,1,1.1954404996,104,11
2,0.04,1079,1,1.1414448683,106,10
2,0.04,1080,1,0.1114864978,10,14
2,0.04,1081,1,1.0999071411,106,10
2,0.04,1082,1,0.8926510249,58,13
2,0.04,1083,1,1.2165888068,110,7
2,0.04,1084,1,1.0844784417,102,13
2,0.04,1085,1,0.5061221305,22,10
2,0.04,1086,1,1.1180804143,104,11
2,0.04,1087,1,1.2280175955,100,14
2,0.04,1088,1,1.0379680644,98,16
2,0.04,1089,1,1.1262606913,106,10
2,0.04,1090,1,1.0988285071,108,8
2,0.04,1091,1,1.0491500265,76,10
2,0.04,1092,1,0.9933268012,82,10
2,0.04,1093,1,1.1924746924,108,8
2,0.04,1094,1,1.1017760093,102,13
2,0.04,1095,1,0.9977375692,76,10
2,0.04,1096,1,1.1678640773,108,8
2,0.04,1097,1,1.0287496011,108,8
2,0.04,1098,1,0.5374467817,22,10
2,0.04,1099,1,1.0101762201,82,7
2,0.04,1100,1,0.9124050103,76,10
2,0.04,1101,1,1.2348254766,106,10
2,0.04,1102,1,0.9921886971,108,8
2,0.04,1103,1,1.1071196811,104,11
2,0.04,1104,1,1.2265059199,110,7
