decision_block_steps,evaluation_threshold,seed,success,first_passage_step,peak_goal_activation,final_goal_rank,useful_dwell_steps,switch_count,first_useful_entry_step
5,0.02,62,1,8,1.0400031350,2,115,1,5
5,0.02,63,1,10,0.9864574562,2,80,4,5
5,0.02,64,1,10,0.1383399255,8,5,3,5
5,0.02,65,1,10,1.0132906778,2,85,4,5
5,0.02,66,1,14,1.1893441848,2,110,2,10
5,0.02,67,1,8,1.2845668322,2,115,1,5
5,0.02,68,1,11,1.1614669984,2,110,2,10
5,0.02,69,1,12,1.0030182982,2,110,2,10
5,0.02,70,1,10,1.0155523946,2,105,4,5
5,0.02,71,1,10,0.2810294330,6,5,3,5
5,0.02,72,1,8,1.2655828087,2,115,1,5
5,0.02,73,1,13,1.1713649862,2,110,2,10
5,0.02,74,1,14,0.8480976627,2,70,5,10
5,0.02,75,1,10,0.1381824736,6,5,3,5
5,0.02,76,1,10,0.9846486200,2,70,4,5
5,0.02,77,1,10,1.0046330755,2,105,4,5
5,0.02,78,1,10,0.9451108561,2,90,4,5
5,0.02,79,1,10,0.9637616322,2,70,4,5
5,0.02,80,1,14,1.1633532793,2,110,2,10
5,0.02,81,1,12,1.1325100681,2,110,2,10
5,0.02,82,1,10,1.1458529862,2,105,4,5
5,0.02,83,1,14,1.1852118770,2,110,2,10
5,0.02,84,1,7,1.1444390730,2,95,2,25
5,0.02,85,1,12,1.1773038129,2,110,2,10
5,0.02,86,1,10,0.9141125676,2,85,4,5
5,0.02,87,1,8,1.1607365583,2,115,1,5
5,0.02,88,1,10,0.9687755510,2,70,4,5
5,0.02,89,1,9,1.0859327200,2,70,4,5
5,0.02,90,1,14,1.1006286631,2,110,2,10
5,0.02,91,1,7,1.1262959233,2,95,2,25
5,0.02,92,1,10,0.2717586889,6,5,3,5
5,0.02,93,1,8,1.0833191538,2,115,1,5
5,0.02,94,1,10,1.0143581788,2,105,4,5
5,0.02,95,1,13,1.1083452045,2,110,2,10
5,0.02,96,1,7,1.2104662924,2,95,2,25
5,0.02,97,1,10,1.1941822252,2,105,4,5
5,0.02,98,1,14,1.2273619578,2,110,2,10
5,0.02,99,1,14,1.0796588504,2,110,2,10
10,0.02,0,1,24,1.0937641645,2,100,2,20
10,0.02,1,1,14,1.2775102797,2,110,1,10
10,0.02,2,1,11,1.1383909627,2,110,1,10
10,0.02,3,1,13,1.1768961726,2,110,1,10
10,0.02,4,1,14,1.1122424551,2,110,1,10
10,0.02,5,1,24,1.1061537039,2,100,2,20
10,0.02,6,1,14,1.1518698941,2,110,1,10
10,0.02,7,1,23,1.0920702582,2,100,2,20
10,0.02,8,1,14,1.2376593413,2,110,1,10
10,0.02,9,1,12,1.0900538475,2,110,1,10
10,0.02,10,1,11,0.9446089631,2,60,2,60
10,0.02,11,1,24,1.1308561682,2,100,2,20
10,0.02,12,1,14,1.1940326566,2,110,1,10
10,0.02,13,1,11,1.2057156849,2,110,1,10
10,0.02,14,1,14,1.2211910206,2,110,1,10
10,0.02,15,1,21,0.9857115356,2,100,2,20
10,0.02,16,1,14,1.1493351745,2,110,1,10
10,0.02,17,1,23,1.1792169465,2,100,2,20
10,0.02,18,1,13,1.2231908568,2,110,1,10
10,0.02,19,1,21,1.1381310189,2,100,2,20
10,0.02,20,1,11,1.1024834343,2,110,1,10
10,0.02,21,1,14,1.2366054005,2,110,1,10
10,0.02,22,1,12,0.9532471739,2,110,1,10
10,0.02,23,1,11,0.9860318678,2,60,2,60
10,0.02,24,1,14,1.1223409387,2,110,1,10
10,0.02,25,1,11,1.0330523594,2,60,2,60
10,0.02,26,1,14,1.0140177867,2,110,1,10
10,0.02,27,1,14,1.1819918103,2,110,1,10
10,0.02,28,1,14,1.1544416708,2,110,1,10
10,0.02,29,1,22,1.1017398633,2,100,2,20
10,0.02,30,1,23,1.0381024373,2,100,2,20
10,0.02,31,1,14,1.1305708252,2,110,1,10
10,0.02,32,1,14,1.1258317149,2,110,1,10
10,0.02,33,1,12,1.0535817719,2,70,2,50
10,0.02,34,1,21,1.1292102956,2,100,2,20
10,0.02,35,1,22,1.1452154647,2,100,2,20
10,0.02,36,1,16,1.2301648527,2,100,2,20
10,0.02,37,1,14,1.0014132033,2,110,1,10
10,0.02,38,1,14,1.1210484832,2,110,1,10
10,0.02,39,1,12,1.1560267373,2,110,1,10
10,0.02,40,1,22,1.1756458171,2,100,2,20
10,0.02,41,1,23,1.0444185877,2,100,2,20
10,0.02,42,1,14,1.0056908459,2,110,1,10
10,0.02,43,1,23,1.1982780699,2,100,2,20
10,0.02,44,1,14,1.1873642847,2,110,1,10
10,0.02,45,1,21,1.1573645260,2,100,2,20
10,0.02,46,1,14,1.0346376406,2,110,1,10
10,0.02,47,1,11,0.9967209251,2,70,2,50
10,0.02,48,1,22,1.0462905089,2,100,2,20
10,0.02,49,1,14,1.1677412989,2,110,1,10
10,0.02,50,1,14,1.1007320639,2,110,1,10
10,0.02,51,1,21,1.1476922714,2,100,2,20
10,0.02,52,1,14,0.9668208844,2,110,1,10
10,0.02,53,1,22,1.1347034253,2,100,2,20
10,0.02,54,1,21,0.9755707314,2,100,2,20
10,0.02,55,1,23,1.2176429759,2,100,2,20
10,0.02,56,1,12,0.8814875749,2,70,2,50
10,0.02,57,1,21,1.1826300085,2,100,2,20
10,0.02,58,1,14,1.0460945343,2,110,1,10
10,0.02,59,1,23,1.2711897303,2,100,2,20
10,0.02,60,1,23,1.1275361564,2,100,2,20
10,0.02,61,1,11,1.1757976344,2,110,1,10
10,0.02,62,1,12,1.0391561909,2,110,1,10
10,0.02,63,1,14,1.1203081299,2,110,1,10
10,0.02,64,1,14,1.1398545471,2,110,1,10
10,0.02,65,1,14,1.1194755318,2,110,1,10
10,0.02,66,1,23,1.1633554556,2,100,2,20
10,0.02,67,1,11,1.2804259747,2,110,1,10
10,0.02,68,1,11,1.0297021981,2,70,2,50
10,0.02,69,1,21,0.9946141335,2,100,2,20
10,0.02,70,1,14,1.0343853353,2,110,1,10
10,0.02,71,1,14,1.1380209439,2,110,1,10
10,0.02,72,1,11,1.2614778994,2,110,1,10
10,0.02,73,1,16,1.1427137101,2,100,2,20
10,0.02,74,1,24,1.0393198561,2,100,2,20
10,0.02,75,1,14,1.0944040978,2,110,1,10
10,0.02,76,1,14,1.2278680158,2,110,1,10
10,0.02,77,1,14,1.0215514539,2,110,1,10
10,0.02,78,1,14,1.0079499168,2,110,1,10
10,0.02,79,1,14,1.1593957521,2,110,1,10
10,0.02,80,1,23,1.1313258494,2,100,2,20
10,0.02,81,1,21,1.1223719616,2,100,2,20
10,0.02,82,1,14,1.1659149970,2,110,1,10
10,0.02,83,1,23,1.1564753555,2,100,2,20
10,0.02,84,1,11,1.0135120748,2,60,2,60
10,0.02,85,1,21,1.1577315934,2,100,2,20
10,0.02,86,1,14,1.0127664913,2,110,1,10
10,0.02,87,1,11,1.1596519441,2,110,1,10
10,0.02,88,1,14,1.1016695844,2,110,1,10
10,0.02,89,1,13,1.2654610245,2,110,1,10
10,0.02,90,1,23,1.0704871105,2,100,2,20
10,0.02,91,1,11,0.9612271652,2,60,2,60
10,0.02,92,1,14,1.1486657755,2,110,1,10
10,0.02,93,1,11,1.0795400379,2,110,1,10
10,0.02,94,1,14,1.0402471764,2,110,1,10
10,0.02,95,1,22,1.0904950025,2,100,2,20
10,0.02,96,1,11,1.1044898983,2,60,2,60
10,0.02,97,1,14,1.2130939181,2,110,1,10
10,0.02,98,1,22,1.1914719251,2,100,2,20
10,0.02,99,1,23,1.0529103761,2,100,2,20
15,0.02,0,1,33,1.0536621677,2,90,2,30
15,0.02,1,1,18,1.2606221765,2,105,1,15
15,0.02,2,1,16,1.1321419694,2,105,1,15
15,0.02,3,1,18,1.1707787604,2,105,1,15
15,0.02,4,1,19,1.0978462294,2,105,1,15
15,0.02,5,1,33,1.0638476686,2,90,2,30
15,0.02,6,1,18,1.1391501835,2,105,1,15
15,0.02,7,1,32,1.0580265158,2,90,2,30
15,0.02,8,1,19,1.2236624586,2,105,1,15
15,0.02,9,1,16,1.0848822363,2,105,1,15
15,0.02,10,1,16,0.7429599495,2,30,2,90
15,0.02,11,1,33,1.0865509296,2,90,2,30
15,0.02,12,1,19,1.1821634229,2,105,1,15
15,0.02,13,1,16,1.1995895311,2,105,1,15
15,0.02,14,1,19,1.2062011773,2,105,1,15
15,0.02,15,1,31,0.9835795769,2,90,2,30
15,0.02,16,1,18,1.1395095184,2,105,1,15
15,0.02,17,1,33,1.1398987819,2,90,2,30
15,0.02,18,1,18,1.2090860888,2,105,1,15
15,0.02,19,1,17,1.0720594704,2,75,2,45
15,0.02,20,1,16,1.1005021616,2,105,1,15
15,0.02,21,1,18,1.2273043641,2,105,1,15
15,0.02,22,1,16,0.9515391582,2,105,1,15
15,0.02,23,1,16,0.7619998928,2,30,2,90
15,0.02,24,1,19,1.1094093360,2,105,1,15
15,0.02,25,1,16,0.7438403092,2,30,2,90
15,0.02,26,1,19,1.0043038843,2,105,1,15
15,0.02,27,1,18,1.1723604638,2,105,1,15
15,0.02,28,1,19,1.1436811671,2,105,1,15
15,0.02,29,1,23,1.0760601669,2,90,2,30
15,0.02,30,1,33,1.0120414305,2,90,2,30
15,0.02,31,1,19,1.1173921393,2,105,1,15
15,0.02,32,1,18,1.1178937208,2,105,1,15
15,0.02,33,1,16,0.9147294825,2,45,2,75
15,0.02,34,1,31,1.1116973651,2,90,2,30
15,0.02,35,1,31,1.1229742115,2,90,2,30
15,0.02,36,1,17,1.0952522811,2,45,2,75
15,0.02,37,1,18,0.9908526744,2,105,1,15
15,0.02,38,1,19,1.1068807108,2,105,1,15
15,0.02,39,1,16,1.1500345235,2,105,1,15
15,0.02,40,1,31,1.1512192127,2,90,2,30
15,0.02,41,1,33,1.0168921176,2,90,2,30
15,0.02,42,1,19,0.9947192659,2,105,1,15
15,0.02,43,1,33,1.1510741778,2,90,2,30
15,0.02,44,1,19,1.1718537935,2,105,1,15
15,0.02,45,1,31,1.1390728290,2,90,2,30
15,0.02,46,1,19,1.0207338739,2,105,1,15
15,0.02,47,1,16,0.8405007475,2,45,2,75
15,0.02,48,1,32,1.0208501223,2,90,2,30
15,0.02,49,1,18,1.1596561715,2,105,1,15
15,0.02,50,1,19,1.0860703750,2,105,1,15
15,0.02,51,1,31,1.1329891435,2,90,2,30
15,0.02,52,1,19,0.9560350268,2,105,1,15
15,0.02,53,1,32,1.0984159589,2,90,2,30
15,0.02,54,1,31,0.9545833141,2,90,2,30
15,0.02,55,1,32,1.1733397657,2,90,2,30
15,0.02,56,1,16,0.6978488758,2,45,2,75
15,0.02,57,1,31,1.1521471772,2,90,2,30
15,0.02,58,1,19,1.0330319545,2,105,1,15
15,0.02,59,1,26,1.2354111299,2,90,2,30
15,0.02,60,1,32,1.0940776108,2,90,2,30
15,0.02,61,1,16,1.1732497048,2,105,1,15
15,0.02,62,1,16,1.0370572184,2,105,1,15
15,0.02,63,1,19,1.1051266445,2,105,1,15
15,0.02,64,1,19,1.1304916896,2,105,1,15
15,0.02,65,1,18,1.1064028984,2,105,1,15
15,0.02,66,1,32,1.1287189802,2,90,2,30
15,0.02,67,1,16,1.2742433386,2,105,1,15
15,0.02,68,1,16,0.8711359275,2,45,2,75
15,0.02,69,1,31,0.9825972623,2,90,2,30
15,0.02,70,1,19,1.0258221277,2,105,1,15
15,0.02,71,1,19,1.1236215931,2,105,1,15
15,0.02,72,1,16,1.2553931806,2,105,1,15
15,0.02,73,1,17,0.8028928718,2,45,2,75
15,0.02,74,1,33,0.9967431054,2,90,2,30
15,0.02,75,1,18,1.0859927465,2,105,1,15
15,0.02,76,1,19,1.2138423641,2,105,1,15
15,0.02,77,1,19,1.0084974676,2,105,1,15
15,0.02,78,1,19,0.9991405762,2,105,1,15
15,0.02,79,1,19,1.1465815102,2,105,1,15
15,0.02,80,1,20,1.0888872369,2,90,2,30
15,0.02,81,1,31,1.1072974471,2,90,2,30
15,0.02,82,1,18,1.1557331903,2,105,1,15
15,0.02,83,1,31,1.1181373822,2,90,2,30
15,0.02,84,1,16,0.8300181951,2,30,2,90
15,0.02,85,1,31,1.1301880171,2,90,2,30
15,0.02,86,1,18,1.0010685676,2,105,1,15
15,0.02,87,1,16,1.1570297048,2,105,1,15
15,0.02,88,1,18,1.0945649643,2,105,1,15
15,0.02,89,1,17,1.2539384595,2,105,1,15
15,0.02,90,1,33,1.0312547800,2,90,2,30
15,0.02,91,1,16,0.7029965783,2,30,2,90
15,0.02,92,1,18,1.1374932962,2,105,1,15
15,0.02,93,1,16,1.0741531831,2,105,1,15
15,0.02,94,1,18,1.0280492984,2,105,1,15
15,0.02,95,1,31,1.0654214265,2,90,2,30
15,0.02,96,1,16,0.9021220601,2,30,2,90
15,0.02,97,1,19,1.2010442621,2,105,1,15
15,0.02,98,1,19,0.9300774264,2,60,2,60
15,0.02,99,1,31,1.0201203742,2,90,2,30
20,0.02,0,1,43,1.0041816852,2,80,2,40
20,0.02,1,1,23,1.2405578248,2,100,1,20
20,0.02,2,1,21,1.1242339394,2,100,1,20
20,0.02,3,1,22,1.1639052000,2,100,1,20
20,0.02,4,1,24,1.0811491530,2,100,1,20
20,0.02,5,1,22,0.8727425923,2,60,2,60
20,0.02,6,1,22,1.1245194865,2,100,1,20
20,0.02,7,1,42,1.0174684955,2,80,2,40
20,0.02,8,1,23,1.2065071338,2,100,1,20
20,0.02,9,1,21,1.0782780835,2,100,1,20
20,0.02,10,1,21,0.6281213145,2,20,2,100
20,0.02,11,1,43,1.0322788852,2,80,2,40
20,0.02,12,1,24,1.1674176640,2,100,1,20
20,0.02,13,1,21,1.1913621996,2,100,1,20
20,0.02,14,1,23,1.1878516160,2,100,1,20
20,0.02,15,1,41,0.9801054997,2,80,2,40
20,0.02,16,1,22,1.1283564011,2,100,1,20
20,0.02,17,1,43,1.0888943703,2,80,2,40
20,0.02,18,1,22,1.1926454188,2,100,1,20
20,0.02,19,1,21,0.8989178443,2,40,2,80
20,0.02,20,1,21,1.0974827074,2,100,1,20
20,0.02,21,1,23,1.2153573822,2,100,1,20
20,0.02,22,1,21,0.9487462698,2,100,1,20
20,0.02,23,1,21,0.6287958920,2,20,2,100
20,0.02,24,1,24,1.0942380905,2,100,1,20
20,0.02,25,1,21,0.2314605258,9,0,1,
20,0.02,26,1,24,0.9926111938,2,100,1,20
20,0.02,27,1,22,1.1612420439,2,100,1,20
20,0.02,28,1,24,1.1307176871,2,100,1,20
20,0.02,29,1,25,0.8308024869,2,40,2,80
20,0.02,30,1,43,0.9792680179,2,80,2,40
20,0.02,31,1,23,1.1024515012,2,100,1,20
20,0.02,32,1,23,1.1079645771,2,100,1,20
20,0.02,33,1,21,0.6258477114,2,20,2,100
20,0.02,34,1,41,1.0883252995,2,80,2,40
20,0.02,35,1,41,1.0957854597,2,80,2,40
20,0.02,36,1,21,0.9012144766,2,20,2,100
20,0.02,37,1,22,0.9786490504,2,100,1,20
20,0.02,38,1,23,1.0900417713,2,100,1,20
20,0.02,39,1,21,1.1425624360,2,100,1,20
20,0.02,40,1,41,1.1208864516,2,80,2,40
20,0.02,41,1,43,0.9817302097,2,80,2,40
20,0.02,42,1,24,0.9816209290,2,100,1,20
20,0.02,43,1,42,1.0914778197,2,80,2,40
20,0.02,44,1,24,1.1540253129,2,100,1,20
20,0.02,45,1,23,1.0629145016,2,60,2,60
20,0.02,46,1,24,1.0038802610,2,100,1,20
20,0.02,47,1,21,0.5770964258,3,20,2,100
20,0.02,48,1,41,0.9893258993,2,80,2,40
20,0.02,49,1,23,1.1496931544,2,100,1,20
20,0.02,50,1,23,1.0688259814,2,100,1,20
20,0.02,51,1,41,1.1137023227,2,80,2,40
20,0.02,52,1,24,0.9429663214,2,100,1,20
20,0.02,53,1,41,1.0536002660,2,80,2,40
20,0.02,54,1,41,0.9283660658,2,80,2,40
20,0.02,55,1,42,1.1189752051,2,80,2,40
20,0.02,56,1,21,0.4203794734,5,20,2,100
20,0.02,57,1,41,1.1148029893,2,80,2,40
20,0.02,58,1,24,1.0174855282,2,100,1,20
20,0.02,59,1,26,0.9336511994,2,40,2,80
20,0.02,60,1,23,1.0517905108,2,80,2,40
20,0.02,61,1,21,1.1692595303,2,100,1,20
20,0.02,62,1,21,1.0335635153,2,100,1,20
20,0.02,63,1,24,1.0873588616,2,100,1,20
20,0.02,64,1,23,1.1196779271,2,100,1,20
20,0.02,65,1,22,1.0911929095,2,100,1,20
20,0.02,66,1,42,1.0852171115,2,80,2,40
20,0.02,67,1,21,1.2661367311,2,100,1,20
20,0.02,68,1,21,0.5849456934,2,20,2,100
20,0.02,69,1,23,0.9671384564,2,80,2,40
20,0.02,70,1,24,1.0157383542,2,100,1,20
20,0.02,71,1,23,1.1062300300,2,100,1,20
20,0.02,72,1,21,1.2474273977,2,100,1,20
20,0.02,73,1,21,0.4631990182,4,20,2,100
20,0.02,74,1,43,0.9451125230,2,80,2,40
20,0.02,75,1,22,1.0763162214,2,100,1,20
20,0.02,76,1,23,1.1964976013,2,100,1,20
20,0.02,77,1,24,0.9936146947,2,100,1,20
20,0.02,78,1,24,0.9887601138,2,100,1,20
20,0.02,79,1,23,1.1316069421,2,100,1,20
20,0.02,80,1,22,0.8995147117,2,60,2,60
20,0.02,81,1,41,1.0877468854,2,80,2,40
20,0.02,82,1,22,1.1440552200,2,100,1,20
20,0.02,83,1,22,1.0697503333,2,80,2,40
20,0.02,84,1,21,0.2334503187,9,0,1,
20,0.02,85,1,41,1.0949707800,2,80,2,40
20,0.02,86,1,22,0.9879059260,2,100,1,20
20,0.02,87,1,21,1.1529245992,2,100,1,20
20,0.02,88,1,23,1.0859117320,2,100,1,20
20,0.02,89,1,22,1.2407865907,2,100,1,20
20,0.02,90,1,41,0.9834805288,2,80,2,40
20,0.02,91,1,21,0.5712665417,3,20,2,100
20,0.02,92,1,22,1.1247786182,2,100,1,20
20,0.02,93,1,21,1.0670750640,2,100,1,20
20,0.02,94,1,22,1.0142029520,2,100,1,20
20,0.02,95,1,23,1.0327274257,2,80,2,40
20,0.02,96,1,21,0.7513493902,2,20,2,100
20,0.02,97,1,23,1.1865247137,2,100,1,20
20,0.02,98,1,22,0.7237651101,2,40,2,80
20,0.02,99,1,23,0.8970514360,2,60,2,60
30,0.02,0,1,63,0.8756863149,2,60,2,60
30,0.02,1,1,33,1.1930995899,2,90,1,30
30,0.02,2,1,31,1.1042198096,2,90,1,30
30,0.02,3,1,31,1.1482746903,2,90,1,30
30,0.02,4,1,33,1.0407110598,2,90,1,30
30,0.02,5,1,31,0.5436865556,3,30,2,90
30,0.02,6,1,31,1.0913742401,2,90,1,30
30,0.02,7,1,61,0.9150127318,2,60,2,60
30,0.02,8,1,33,1.1641361983,2,90,1,30
30,0.02,9,1,31,1.0612031073,2,90,1,30
30,0.02,10,1,31,0.3444002499,9,0,1,
30,0.02,11,1,63,0.8942900904,2,60,2,60
30,0.02,12,1,33,1.1297680880,2,90,1,30
30,0.02,13,1,31,1.1696421328,2,90,1,30
30,0.02,14,1,33,1.1417802953,2,90,1,30
30,0.02,15,1,61,0.9675738436,2,60,2,60
30,0.02,16,1,31,1.1022252293,2,90,1,30
30,0.02,17,1,63,0.9500473435,2,60,2,60
30,0.02,18,1,31,1.1550530931,2,90,1,30
30,0.02,19,1,31,0.0960845564,9,0,1,
30,0.02,20,1,31,1.0885346039,2,90,1,30
30,0.02,21,1,33,1.1843873258,2,90,1,30
30,0.02,22,1,31,0.9399452104,2,90,1,30
30,0.02,23,1,31,0.3549140679,9,0,1,
30,0.02,24,1,33,1.0582137132,2,90,1,30
30,0.02,25,1,31,0.3597056244,9,0,1,
30,0.02,26,1,33,0.9639300660,2,90,1,30
30,0.02,27,1,31,1.1346180762,2,90,1,30
30,0.02,28,1,33,1.0985354171,2,90,1,30
30,0.02,29,1,32,0.0778415696,9,0,1,
30,0.02,30,1,35,0.8897578317,2,60,2,60
30,0.02,31,1,33,1.0688469013,2,90,1,30
30,0.02,32,1,33,1.0825707454,2,90,1,30
30,0.02,33,1,31,0.1452978724,9,0,1,
30,0.02,34,1,61,1.0219189578,2,60,2,60
30,0.02,35,1,61,1.0228478480,2,60,2,60
30,0.02,36,1,31,0.1534442822,9,0,1,
30,0.02,37,1,32,0.9499148261,2,90,1,30
30,0.02,38,1,33,1.0493761447,2,90,1,30
30,0.02,39,1,31,1.1241673135,2,90,1,30
30,0.02,40,1,35,1.0364101966,2,60,2,60
30,0.02,41,1,63,0.8849458909,2,60,2,60
30,0.02,42,1,34,0.9492971328,2,90,1,30
30,0.02,43,1,62,0.9375035581,2,60,2,60
30,0.02,44,1,33,1.1110114420,2,90,1,30
30,0.02,45,1,31,0.0494485332,9,0,1,
30,0.02,46,1,33,0.9630867700,2,90,1,30
30,0.02,47,1,31,0.1872692537,9,0,1,
30,0.02,48,1,61,0.9046023224,2,60,2,60
30,0.02,49,1,32,1.1251362038,2,90,1,30
30,0.02,50,1,33,1.0291661943,2,90,1,30
30,0.02,51,1,61,1.0607599902,2,60,2,60
30,0.02,52,1,34,0.9103373213,2,90,1,30
30,0.02,53,1,42,0.6519223830,2,30,2,90
30,0.02,54,1,35,0.8588768306,2,60,2,60
30,0.02,55,1,61,0.9811518864,2,60,2,60
30,0.02,56,1,31,0.1640486060,9,0,1,
30,0.02,57,1,61,1.0175882637,2,60,2,60
30,0.02,58,1,33,0.9803384409,2,90,1,30
30,0.02,59,1,32,0.0623741626,9,0,1,
30,0.02,60,1,31,0.6551759768,2,30,2,90
30,0.02,61,1,31,1.1578531391,2,90,1,30
30,0.02,62,1,31,1.0223591380,2,90,1,30
30,0.02,63,1,33,1.0453670597,2,90,1,30
30,0.02,64,1,33,1.0940167025,2,90,1,30
30,0.02,65,1,31,1.0572269683,2,90,1,30
30,0.02,66,1,61,0.9688172145,2,60,2,60
30,0.02,67,1,31,1.2452051026,2,90,1,30
30,0.02,68,1,31,0.1669223799,9,0,1,
30,0.02,69,1,31,0.8128356257,2,30,2,90
30,0.02,70,1,33,0.9912310760,2,90,1,30
30,0.02,71,1,33,1.0629742448,2,90,1,30
30,0.02,72,1,31,1.2269437301,2,90,1,30
30,0.02,73,1,31,0.1455879873,9,0,1,
30,0.02,74,1,63,0.8159254004,2,60,2,60
30,0.02,75,1,32,1.0533033257,2,90,1,30
30,0.02,76,1,33,1.1525859894,2,90,1,30
30,0.02,77,1,33,0.9585994111,2,90,1,30
30,0.02,78,1,33,0.9639520954,2,90,1,30
30,0.02,79,1,33,1.0962183545,2,90,1,30
30,0.02,80,1,31,0.0727994668,9,0,1,
30,0.02,81,1,61,1.0307123746,2,60,2,60
30,0.02,82,1,31,1.1162993981,2,90,1,30
30,0.02,83,1,31,0.6358197131,2,30,2,90
30,0.02,84,1,31,0.3647846051,9,0,1,
30,0.02,85,1,61,1.0007054764,2,60,2,60
30,0.02,86,1,31,0.9569781124,2,90,1,30
30,0.02,87,1,31,1.1410113802,2,90,1,30
30,0.02,88,1,33,1.0642709396,2,90,1,30
30,0.02,89,1,31,1.2100706632,2,90,1,30
30,0.02,90,1,42,0.0214847140,9,0,1,
30,0.02,91,1,31,0.3408788196,9,0,1,
30,0.02,92,1,31,1.0949955125,2,90,1,30
30,0.02,93,1,31,1.0486081266,2,90,1,30
30,0.02,94,1,31,0.9831889942,2,90,1,30
30,0.02,95,1,31,0.0402989978,9,0,1,
30,0.02,96,1,31,0.3442282236,9,0,1,
30,0.02,97,1,33,1.1503853411,2,90,1,30
30,0.02,98,1,31,0.1093559193,9,0,1,
30,0.02,99,1,31,0.0482040893,9,0,1,
40,0.02,0,1,83,0.6924201042,2,40,2,80
40,0.02,1,1,42,1.1357123465,2,80,1,40
40,0.02,2,1,41,1.0783554486,2,80,1,40
40,0.02,3,1,41,1.1295190898,2,80,1,40
40,0.02,4,1,43,0.9904696001,2,80,1,40
40,0.02,5,1,41,0.0779697250,9,0,1,
40,0.02,6,1,41,1.0519243520,2,80,1,40
40,0.02,7,1,81,0.7733953280,2,40,2,80
40,0.02,8,1,43,1.1111109088,2,80,1,40
40,0.02,9,1,41,1.0385403355,2,80,1,40
40,0.02,10,1,41,0.4416963404,7,0,1,
40,0.02,11,1,83,0.7045477408,2,40,2,80
40,0.02,12,1,43,1.0803138332,2,80,1,40
40,0.02,13,1,41,1.1410655347,2,80,1,40
40,0.02,14,1,43,1.0833596979,2,80,1,40
40,0.02,15,1,81,0.9414821386,2,40,2,80
40,0.02,16,1,41,1.0698211836,2,80,1,40
40,0.02,17,1,64,0.7478253263,2,40,2,80
40,0.02,18,1,41,1.1094002281,2,80,1,40
40,0.02,19,1,41,0.1508159490,9,0,1,
40,0.02,20,1,41,1.0753141337,2,80,1,40
40,0.02,21,1,43,1.1436853169,2,80,1,40
40,0.02,22,1,41,0.9273701673,2,80,1,40
40,0.02,23,1,41,0.4632149116,7,0,1,
40,0.02,24,1,43,1.0141737682,2,80,1,40
40,0.02,25,1,41,0.4675562569,6,0,1,
40,0.02,26,1,43,0.9275242243,2,80,1,40
40,0.02,27,1,41,1.1010606681,2,80,1,40
40,0.02,28,1,43,1.0570740535,2,80,1,40
40,0.02,29,1,41,0.1204636106,9,0,1,
40,0.02,30,1,42,0.0302941679,9,0,1,
40,0.02,31,1,42,1.0290729752,2,80,1,40
40,0.02,32,1,43,1.0490726186,2,80,1,40
40,0.02,33,1,41,0.1871762948,9,0,1,
40,0.02,34,1,45,0.9208013314,2,40,2,80
40,0.02,35,1,81,0.9104045659,2,40,2,80
40,0.02,36,1,41,0.2271796728,9,0,1,
40,0.02,37,1,41,0.9146658688,2,80,1,40
40,0.02,38,1,42,0.9990439255,2,80,1,40
40,0.02,39,1,41,1.1010296314,2,80,1,40
40,0.02,40,1,42,0.0283974384,9,0,1,
40,0.02,41,1,83,0.7388761074,2,40,2,80
40,0.02,42,1,43,0.9078120784,2,80,1,40
40,0.02,43,1,82,0.7268692706,2,40,2,80
40,0.02,44,1,43,1.0571633532,2,80,1,40
40,0.02,45,1,41,0.0844924067,9,0,1,
40,0.02,46,1,43,0.9124491198,2,80,1,40
40,0.02,47,1,41,0.2413762045,9,0,1,
40,0.02,48,1,81,0.7755580399,2,40,2,80
40,0.02,49,1,42,1.0940748155,2,80,1,40
40,0.02,50,1,42,0.9813659842,2,80,1,40
40,0.02,51,1,81,0.9829486251,2,40,2,80
40,0.02,52,1,43,0.8679146098,2,80,1,40
40,0.02,53,1,49,0.0352717354,9,0,1,
40,0.02,54,1,42,0.0275616106,9,0,1,
40,0.02,55,1,64,0.7940696983,2,40,2,80
40,0.02,56,1,41,0.2118551214,9,0,1,
40,0.02,57,1,43,0.8823408568,2,40,2,80
40,0.02,58,1,43,0.9345675472,2,80,1,40
40,0.02,59,1,41,0.1013635935,9,0,1,
40,0.02,60,1,41,0.0719048030,9,0,1,
40,0.02,61,1,41,1.1428379491,2,80,1,40
40,0.02,62,1,41,1.0064526063,2,80,1,40
40,0.02,63,1,43,0.9937516142,2,80,1,40
40,0.02,64,1,42,1.0622760783,2,80,1,40
40,0.02,65,1,41,1.0171218258,2,80,1,40
40,0.02,66,1,81,0.7986206052,2,40,2,80
40,0.02,67,1,41,1.2178487763,2,80,1,40
40,0.02,68,1,41,0.2207469228,9,0,1,
40,0.02,69,1,41,0.0589035594,9,0,1,
40,0.02,70,1,43,0.9598953690,2,80,1,40
40,0.02,71,1,43,1.0084956981,2,80,1,40
40,0.02,72,1,41,1.2011023311,2,80,1,40
40,0.02,73,1,41,0.2156875381,9,0,1,
40,0.02,74,1,83,0.6432553688,2,40,2,80
40,0.02,75,1,41,1.0246490441,2,80,1,40
40,0.02,76,1,43,1.0958942547,2,80,1,40
40,0.02,77,1,42,0.9165240256,2,80,1,40
40,0.02,78,1,42,0.9329308908,2,80,1,40
